university,model,origin_last_year,year,forecast
Universidade Federal do Paraná (UFPR),linear,2025,2028,32.08181818181811
Universidade Federal do Rio Grande do Sul,linear,2025,2026,47.90333333333365
Universidade Federal do Rio Grande do Sul,linear,2025,2027,51.24121212121281
Universidade Federal do Rio Grande do Sul,linear,2025,2028,54.579090909091065
Universidade do Estado do Rio de Janeiro (UERJ),linear,2025,2026,25.029999999999745
Universidade do Estado do Rio de Janeiro (UERJ),linear,2025,2027,26.646363636363276
Universidade do Estado do Rio de Janeiro (UERJ),linear,2025,2028,28.262727272726806
Universitat Autònoma de Barcelona (UAB),naive,2025,2026,58.7
Universitat Autònoma de Barcelona (UAB),naive,2025,2027,58.7
Universitat Autònoma de Barcelona (UAB),naive,2025,2028,58.7
Universitat Politècnica de Catalunya,linear,2025,2026,44.27666666666664
Universitat Politècnica de Catalunya,linear,2025,2027,46.515151515151956
Universitat Politècnica de Catalunya,linear,2025,2028,48.75363636363636
Universiti Kebangsaan Malaysia,linear,2025,2026,53.26333333333332
Universiti Kebangsaan Malaysia,linear,2025,2027,57.30848484848593
Universiti Kebangsaan Malaysia,linear,2025,2028,61.353636363636724
Universiti Putra Malaysia,linear,2025,2026,49.303333333333285
Universiti Putra Malaysia,linear,2025,2027,52.95121212121194
Universiti Putra Malaysia,linear,2025,2028,56.59909090909059
Universiti Sains Malaysia,linear,2025,2026,53.26333333333332
Universiti Sains Malaysia,linear,2025,2027,57.30848484848593
Universiti Sains Malaysia,linear,2025,2028,61.353636363636724
Universiti Teknologi MARA,naive,2025,2026,17.8
Universiti Teknologi MARA,naive,2025,2027,17.8
Universiti Teknologi MARA,naive,2025,2028,17.8
Universiti Teknologi Malaysia,linear,2025,2026,53.26333333333332
Universiti Teknologi Malaysia,linear,2025,2027,57.30848484848593
Universiti Teknologi Malaysia,linear,2025,2028,61.353636363636724
Universiti Teknologi Petronas,linear,2025,2026,58.15833333333467
Universiti Teknologi Petronas,linear,2025,2027,62.32333333333372
Universiti Teknologi Petronas,linear,2025,2028,66.4883333333346
Universiti Utara Malaysia,linear,2025,2026,55.53333333333467
Universiti Utara Malaysia,linear,2025,2027,60.42000000000007
Universiti Utara Malaysia,linear,2025,2028,65.3066666666673
University Cadi Ayyad of Marrakech,linear,2025,2026,26.550000000000182
University Cadi Ayyad of Marrakech,linear,2025,2027,28.191818181818235
University Cadi Ayyad of Marrakech,linear,2025,2028,29.833636363636288
University College Cork,linear,2025,2026,61.349999999999454
University College Cork,linear,2025,2027,64.92090909090894
University College Cork,linear,2025,2028,68.49181818181842
University College Dublin,linear,2025,2026,54.53745046235133
University College Dublin,linear,2025,2027,54.94914134742396
University College Dublin,linear,2025,2028,55.360832232496705
University Rey Juan Carlos,linear,2025,2026,26.608333333333235
University Rey Juan Carlos,linear,2025,2027,27.049999999999955
University Rey Juan Carlos,linear,2025,2028,27.49166666666656
University at Buffalo,linear,2025,2026,54.21153846153857
University at Buffalo,linear,2025,2027,55.546153846154084
University at Buffalo,linear,2025,2028,56.8807692307696
University of A Coruña,linear,2025,2026,33.19999999999982
University of A Coruña,linear,2025,2027,35.290909090908826
University of A Coruña,linear,2025,2028,37.381818181817835
University of Aberdeen,naive,2025,2026,57.2
University of Aberdeen,naive,2025,2027,57.2
University of Aberdeen,naive,2025,2028,57.2
University of Abou Bekr Belkaïd Tlemcen,naive,2025,2026,17.8
University of Abou Bekr Belkaïd Tlemcen,naive,2025,2027,17.8
University of Abou Bekr Belkaïd Tlemcen,naive,2025,2028,17.8
University of Adelaide,linear,2025,2026,65.23282122905039
University of Adelaide,linear,2025,2027,66.18736033519554
University of Adelaide,linear,2025,2028,67.14189944134091
University of Alaska Fairbanks,naive,2025,2026,40.7
University of Alaska Fairbanks,naive,2025,2027,40.7
University of Alaska Fairbanks,naive,2025,2028,40.7
University of Alberta,linear,2025,2026,64.59523809523785
University of Alberta,linear,2025,2027,65.44130952380942
University of Alberta,linear,2025,2028,66.28738095238077
University of Alcalá,linear,2025,2026,42.590000000000146
University of Alcalá,linear,2025,2027,45.31454545454562
University of Alcalá,linear,2025,2028,48.0390909090911
University of Amsterdam,linear,2025,2026,76.65142857142882
University of Amsterdam,linear,2025,2027,78.12535714285741
University of Amsterdam,linear,2025,2028,79.599285714286
University of Antioquia,linear,2025,2026,29.443333333333612
University of Antioquia,linear,2025,2027,31.352121212121347
University of Antioquia,linear,2025,2028,33.260909090909536
University of Antwerp,linear,2025,2026,62.50192307692305
University of Antwerp,linear,2025,2027,63.84999999999991
University of Antwerp,linear,2025,2028,65.19807692307677
University of Arizona,naive,2025,2026,62.7
University of Arizona,naive,2025,2027,62.7
University of Arizona,naive,2025,2028,62.7
University of Arkansas,linear,2025,2026,48.08000000000084
University of Arkansas,linear,2025,2027,51.129090909091246
University of Arkansas,linear,2025,2028,54.178181818182566
University of Auckland,linear,2025,2026,62.05333333333374
University of Auckland,linear,2025,2027,63.12208333333365
University of Auckland,linear,2025,2028,64.19083333333356
University of Aveiro,linear,2025,2026,43.506666666667115
University of Aveiro,linear,2025,2027,45.78787878787898
University of Aveiro,linear,2025,2028,48.069090909090846
University of Barcelona,linear,2025,2026,59.08977900552486
University of Barcelona,linear,2025,2027,59.90745856353578
University of Barcelona,linear,2025,2028,60.725138121546934
University of Bari Aldo Moro,naive,2025,2026,40.7
University of Bari Aldo Moro,naive,2025,2027,40.7
University of Bari Aldo Moro,naive,2025,2028,40.7
University of Basel,naive,2025,2026,64.2
University of Basel,naive,2025,2027,64.2
University of Basel,naive,2025,2028,64.2
University of Bath,linear,2025,2026,64.91666666666697
University of Bath,linear,2025,2027,68.44787878787884
University of Bath,linear,2025,2028,71.9790909090907
University of Bayreuth,linear,2025,2026,57.97333333333336
University of Bayreuth,linear,2025,2027,60.957575757575796
University of Bayreuth,linear,2025,2028,63.941818181818235
University of Bedfordshire,linear,2025,2026,33.8347222222219
University of Bedfordshire,linear,2025,2027,35.07388888888863
University of Bedfordshire,linear,2025,2028,36.313055555555366
University of Beira Interior,linear,2025,2026,42.145833333333485
University of Beira Interior,linear,2025,2027,44.11500000000024
University of Beira Interior,linear,2025,2028,46.08416666666699
University of Bergamo,naive,2025,2026,32.55
University of Bergamo,naive,2025,2027,32.55
University of Bergamo,naive,2025,2028,32.55
University of Bergen,naive,2025,2026,54.7
University of Bergen,naive,2025,2027,54.7
University of Bergen,naive,2025,2028,54.7
University of Bern,linear,2025,2026,67.91208791208783
University of Bern,linear,2025,2027,69.18703296703279
University of Bern,linear,2025,2028,70.46197802197776
University of Birmingham,linear,2025,2026,68.15428571428538
University of Birmingham,linear,2025,2027,69.5235714285709
University of Birmingham,linear,2025,2028,70.89285714285688
University of Bologna,linear,2025,2026,73.26333333333423
University of Bologna,linear,2025,2027,77.45666666666875
University of Bologna,linear,2025,2028,81.65000000000146
University of Bonn,linear,2025,2026,69.99355029585831
University of Bonn,linear,2025,2027,71.58609467455653
University of Bonn,linear,2025,2028,73.17863905325476
University of Bordeaux,linear,2025,2026,57.63333333333321
University of Bordeaux,linear,2025,2027,60.84212121212113
University of Bordeaux,linear,2025,2028,64.05090909090904
University of Bradford,linear,2025,2026,51.506666666666206
University of Bradford,linear,2025,2027,55.39787878787865
University of Bradford,linear,2025,2028,59.28909090909019
University of Brasília,naive,2025,2026,27.9
University of Brasília,naive,2025,2027,27.9
University of Brasília,naive,2025,2028,27.9
University of Bremen,linear,2025,2026,59.28666666666777
University of Bremen,linear,2025,2027,62.53333333333376
University of Bremen,linear,2025,2028,65.78000000000065
University of Brescia,linear,2025,2026,57.92666666666628
University of Brescia,linear,2025,2027,61.64424242424229
University of Brescia,linear,2025,2028,65.36181818181831
University of Brighton,linear,2025,2026,45.10333333333256
University of Brighton,linear,2025,2027,48.10212121212044
University of Brighton,linear,2025,2028,51.10090909090832
University of Bristol,linear,2025,2026,68.43999999999983
University of Bristol,linear,2025,2027,69.04999999999995
University of Bristol,linear,2025,2028,69.65999999999985
University of British Columbia,naive,2025,2026,77.8
University of British Columbia,naive,2025,2027,77.8
University of British Columbia,naive,2025,2028,77.8
University of Bucharest,linear,2025,2026,32.57999999999993
University of Bucharest,linear,2025,2027,35.06363636363676
University of Bucharest,linear,2025,2028,37.547272727272684
University of Calabria,linear,2025,2026,37.97638888888895
University of Calabria,linear,2025,2027,38.19388888888892
University of Calabria,linear,2025,2028,38.411388888888894
University of Calgary,linear,2025,2026,67.03000000000065
University of Calgary,linear,2025,2027,70.49727272727341
University of Calgary,linear,2025,2028,73.96454545454617
"University of California, Berkeley",linear,2025,2026,92.44571428571436
"University of California, Berkeley",linear,2025,2027,92.72892857142864
"University of California, Berkeley",linear,2025,2028,93.01214285714292
"University of California, Davis",linear,2025,2026,71.70666666666659
"University of California, Davis",linear,2025,2027,72.02916666666658
"University of California, Davis",linear,2025,2028,72.35166666666657
"University of California, Irvine",linear,2025,2026,65.9571428571428
"University of California, Irvine",linear,2025,2027,66.56428571428569
"University of California, Irvine",linear,2025,2028,67.17142857142858
"University of California, Los Angeles",naive,2025,2026,89.8
"University of California, Los Angeles",naive,2025,2027,89.8
"University of California, Los Angeles",naive,2025,2028,89.8
"University of California, Riverside",linear,2025,2026,51.79238095238097
"University of California, Riverside",linear,2025,2027,51.88309523809525
"University of California, Riverside",linear,2025,2028,51.973809523809535
"University of California, San Diego",naive,2025,2026,79.9
"University of California, San Diego",naive,2025,2027,79.9
"University of California, San Diego",naive,2025,2028,79.9
"University of California, Santa Barbara",naive,2025,2026,72.7
"University of California, Santa Barbara",naive,2025,2027,72.7
"University of California, Santa Barbara",naive,2025,2028,72.7
"University of California, Santa Cruz",linear,2025,2026,55.41714285714286
"University of California, Santa Cruz",linear,2025,2027,55.4892857142857
"University of California, Santa Cruz",linear,2025,2028,55.561428571428564
University of Cambridge,naive,2025,2026,97.4
University of Cambridge,naive,2025,2027,97.4
University of Cambridge,naive,2025,2028,97.4
University of Campinas,linear,2025,2026,57.70333333333383
University of Campinas,linear,2025,2027,61.3457575757584
University of Campinas,linear,2025,2028,64.98818181818206
University of Canberra,linear,2025,2026,63.78666666666595
University of Canberra,linear,2025,2027,67.43969696969634
University of Canberra,linear,2025,2028,71.09272727272673
University of Canterbury,naive,2025,2026,44.599999999999994
University of Canterbury,naive,2025,2027,44.599999999999994
University of Canterbury,naive,2025,2028,44.599999999999994
University of Cape Town,naive,2025,2026,59.7
University of Cape Town,naive,2025,2027,59.7
University of Cape Town,naive,2025,2028,59.7
University of Castilla-La Mancha,linear,2025,2026,38.01000000000022
University of Castilla-La Mancha,linear,2025,2027,40.74363636363705
University of Castilla-La Mancha,linear,2025,2028,43.477272727272975
University of Catania,linear,2024,2025,52.88749999999982
University of Catania,linear,2024,2026,56.82499999999982
University of Catania,linear,2024,2027,60.76249999999982
"University of Chemistry and Technology, Prague",linear,2025,2026,28.93000000000029
"University of Chemistry and Technology, Prague",linear,2025,2027,30.521818181818617
"University of Chemistry and Technology, Prague",linear,2025,2028,32.11363636363649
University of Chile,linear,2025,2026,37.36000000000013
University of Chile,linear,2025,2027,39.379090909091246
University of Chile,linear,2025,2028,41.39818181818191
University of Coimbra,linear,2025,2026,51.21333333333314
University of Coimbra,linear,2025,2027,54.44393939393922
University of Coimbra,linear,2025,2028,57.674545454545296
University of Cologne,linear,2025,2026,61.913333333333185
University of Cologne,linear,2025,2027,62.793939393939354
University of Cologne,linear,2025,2028,63.67454545454552
University of Colombo,linear,2025,2026,37.44722222222208
University of Colombo,linear,2025,2027,40.28222222222212
University of Colombo,linear,2025,2028,43.11722222222215
University of Colorado Boulder,naive,2025,2026,62.2
University of Colorado Boulder,naive,2025,2027,62.2
University of Colorado Boulder,naive,2025,2028,62.2
University of Concepción,linear,2025,2026,26.27916666666715
University of Concepción,linear,2025,2027,27.325000000000273
University of Concepción,linear,2025,2028,28.37083333333385
University of Connecticut,linear,2025,2026,57.64333333333343
University of Connecticut,linear,2025,2027,60.77303030303028
University of Connecticut,linear,2025,2028,63.902727272727134
University of Copenhagen,naive,2025,2026,66.6
University of Copenhagen,naive,2025,2027,66.6
University of Copenhagen,naive,2025,2028,66.6
University of Costa Rica,linear,2025,2026,32.869444444444525
University of Costa Rica,linear,2025,2027,33.87111111111108
University of Costa Rica,linear,2025,2028,34.872777777777856
University of Crete,naive,2025,2026,40.7
University of Crete,naive,2025,2027,40.7
University of Crete,naive,2025,2028,40.7
University of Cyprus,linear,2025,2026,53.73000000000047
University of Cyprus,linear,2025,2027,56.67909090909143
University of Cyprus,linear,2025,2028,59.628181818182384
University of Debrecen,linear,2025,2026,43.11666666666679
University of Debrecen,linear,2025,2027,46.602424242424604
University of Debrecen,linear,2025,2028,50.08818181818151
University of Delaware,naive,2025,2026,50.2
University of Delaware,naive,2025,2027,50.2
University of Delaware,naive,2025,2028,50.2
University of Delhi,naive,2025,2026,36.3
University of Delhi,naive,2025,2027,36.3
University of Delhi,naive,2025,2028,36.3
University of Denver,naive,2025,2026,40.7
University of Denver,naive,2025,2027,40.7
University of Denver,naive,2025,2028,40.7
University of Duisburg-Essen,naive,2025,2026,54.7
University of Duisburg-Essen,naive,2025,2027,54.7
University of Duisburg-Essen,naive,2025,2028,54.7
University of Dundee,naive,2025,2026,52.35
University of Dundee,naive,2025,2027,52.35
University of Dundee,naive,2025,2028,52.35
University of East Anglia,naive,2025,2026,54.7
University of East Anglia,naive,2025,2027,54.7
University of East Anglia,naive,2025,2028,54.7
University of East London,linear,2025,2026,32.501388888888414
University of East London,linear,2025,2027,33.58055555555529
University of East London,linear,2025,2028,34.65972222222172
University of Eastern Finland,naive,2025,2026,44.599999999999994
University of Eastern Finland,naive,2025,2027,44.599999999999994
University of Eastern Finland,naive,2025,2028,44.599999999999994
University of Edinburgh,naive,2025,2026,82.5
University of Edinburgh,naive,2025,2027,82.5
University of Edinburgh,naive,2025,2028,82.5
University of Electronic Science and Technology of China,linear,2025,2026,61.28333333333285
University of Electronic Science and Technology of China,linear,2025,2027,66.79374999999891
University of Electronic Science and Technology of China,linear,2025,2028,72.30416666666497
University of Erlangen-Nuremberg,naive,2025,2026,57.2
University of Erlangen-Nuremberg,naive,2025,2027,57.2
University of Erlangen-Nuremberg,naive,2025,2028,57.2
University of Essex,naive,2025,2026,50.2
University of Essex,naive,2025,2027,50.2
University of Essex,naive,2025,2028,50.2
University of Exeter,naive,2025,2026,60.4
University of Exeter,naive,2025,2027,60.4
University of Exeter,naive,2025,2028,60.4
University of Ferrara,linear,2025,2026,53.38000000000011
University of Ferrara,linear,2025,2027,56.540909090908826
University of Ferrara,linear,2025,2028,59.70181818181845
University of Florence,linear,2025,2026,58.13000000000102
University of Florence,linear,2025,2027,61.73363636363683
University of Florence,linear,2025,2028,65.33727272727356
University of Florida,linear,2025,2026,62.572527472527554
University of Florida,linear,2025,2027,63.40791208791211
University of Florida,linear,2025,2028,64.24329670329689
University of Freiburg,naive,2025,2026,63.8
University of Freiburg,naive,2025,2027,63.8
University of Freiburg,naive,2025,2028,63.8
University of Fribourg,naive,2025,2026,47.6
University of Fribourg,naive,2025,2027,47.6
University of Fribourg,naive,2025,2028,47.6
University of Galway,naive,2025,2026,50.2
University of Galway,naive,2025,2027,50.2
University of Galway,naive,2025,2028,50.2
University of Geneva,naive,2025,2026,60.6
University of Geneva,naive,2025,2027,60.6
University of Geneva,naive,2025,2028,60.6
University of Genoa,linear,2025,2026,55.94999999999982
University of Genoa,linear,2025,2027,59.308181818181765
University of Genoa,linear,2025,2028,62.66636363636371
University of Georgia (USA),linear,2025,2026,55.446666666666715
University of Georgia (USA),linear,2025,2027,58.49878787878788
University of Georgia (USA),linear,2025,2028,61.550909090909045
University of Ghana,linear,2025,2026,35.0600000000004
University of Ghana,linear,2025,2027,37.40454545454577
University of Ghana,linear,2025,2028,39.74909090909114
University of Glasgow,linear,2025,2026,69.56571428571442
University of Glasgow,linear,2025,2027,70.7039285714286
University of Glasgow,linear,2025,2028,71.84214285714324
University of Gothenburg,naive,2025,2026,57.2
University of Gothenburg,naive,2025,2027,57.2
University of Gothenburg,naive,2025,2028,57.2
University of Granada,linear,2025,2026,47.92000000000007
University of Granada,linear,2025,2027,50.934545454545514
University of Granada,linear,2025,2028,53.949090909090955
University of Graz,linear,2025,2026,48.85333333333256
University of Graz,linear,2025,2027,51.59484848484772
University of Graz,linear,2025,2028,54.336363636362876
University of Greenwich,linear,2025,2026,51.94333333333361
University of Greenwich,linear,2025,2027,55.794848484849354
University of Greenwich,linear,2025,2028,59.646363636364185
University of Greifswald,linear,2025,2026,57.566666666666606
University of Greifswald,linear,2025,2027,61.098787878788244
University of Greifswald,linear,2025,2028,64.63090909090897
University of Groningen,linear,2025,2026,72.47619047619037
University of Groningen,linear,2025,2027,73.89404761904734
University of Groningen,linear,2025,2028,75.31190476190477
University of Guadalajara,naive,2025,2026,17.8
University of Guadalajara,naive,2025,2027,17.8
University of Guadalajara,naive,2025,2028,17.8
University of Guelph,linear,2025,2026,54.06727941176541
University of Guelph,linear,2025,2027,57.52058823529478
University of Guelph,linear,2025,2028,60.97389705882415
University of Göttingen,linear,2025,2026,61.238095238095234
University of Göttingen,linear,2025,2027,61.2545238095238
University of Göttingen,linear,2025,2028,61.27095238095237
University of Haifa,linear,2025,2026,48.2533333333331
University of Haifa,linear,2025,2027,51.559393939393885
University of Haifa,linear,2025,2028,54.86545454545467
University of Hamburg,linear,2025,2026,65.21527777777828
University of Hamburg,linear,2025,2027,66.68611111111159
University of Hamburg,linear,2025,2028,68.15694444444489
University of Hawai’i at Mānoa,naive,2025,2026,54.7
University of Hawai’i at Mānoa,naive,2025,2027,54.7
University of Hawai’i at Mānoa,naive,2025,2028,54.7
University of Helsinki,naive,2025,2026,65.6
University of Helsinki,naive,2025,2027,65.6
University of Helsinki,naive,2025,2028,65.6
University of Hertfordshire,linear,2025,2026,45.766666666666424
University of Hertfordshire,linear,2025,2027,48.56878787878759
University of Hertfordshire,linear,2025,2028,51.370909090908754
University of Hohenheim,naive,2025,2026,52.35
University of Hohenheim,naive,2025,2027,52.35
University of Hohenheim,naive,2025,2028,52.35
University of Hong Kong,naive,2025,2026,79.6
University of Hong Kong,naive,2025,2027,79.6
University of Hong Kong,naive,2025,2028,79.6
University of Houston,linear,2025,2026,49.970000000000255
University of Houston,linear,2025,2027,52.340000000000146
University of Houston,linear,2025,2028,54.710000000000946
University of Huddersfield,linear,2025,2026,50.863333333332776
University of Huddersfield,linear,2025,2027,54.59212121212113
University of Huddersfield,linear,2025,2028,58.32090909090857
University of Hull,linear,2025,2026,53.64000000000033
University of Hull,linear,2025,2027,57.061818181818126
University of Hull,linear,2025,2028,60.48363636363683
University of Ibadan,linear,2025,2026,49.70999999999913
University of Ibadan,linear,2025,2027,53.41090909090872
University of Ibadan,linear,2025,2028,57.1118181818174
University of Iceland,naive,2025,2026,44.599999999999994
University of Iceland,naive,2025,2027,44.599999999999994
University of Iceland,naive,2025,2028,44.599999999999994
University of Illinois Chicago,linear,2025,2026,53.45058124174352
University of Illinois Chicago,linear,2025,2027,54.453408190224536
University of Illinois Chicago,linear,2025,2028,55.456235138705324
University of Illinois at Urbana-Champaign,naive,2025,2026,76.5
University of Illinois at Urbana-Champaign,naive,2025,2027,76.5
University of Illinois at Urbana-Champaign,naive,2025,2028,76.5
University of Indonesia,linear,2025,2026,42.01999999999953
University of Indonesia,linear,2025,2027,45.139090909090555
University of Indonesia,linear,2025,2028,48.25818181818158
University of Innsbruck,linear,2025,2026,49.33232044198894
University of Innsbruck,linear,2025,2027,50.59668508287268
University of Innsbruck,linear,2025,2028,51.86104972375688
University of Ioannina,naive,2025,2026,27.9
University of Ioannina,naive,2025,2027,27.9
University of Ioannina,naive,2025,2028,27.9
University of Iowa,naive,2025,2026,54.7
University of Iowa,naive,2025,2027,54.7
University of Iowa,naive,2025,2028,54.7
University of Jaén,linear,2025,2026,37.07222222222208
University of Jaén,linear,2025,2027,38.77888888888856
University of Jaén,linear,2025,2028,40.48555555555549
University of Johannesburg,linear,2025,2026,49.348611111110586
University of Johannesburg,linear,2025,2027,52.32611111111055
University of Johannesburg,linear,2025,2028,55.30361111111051
University of Jyväskylä,linear,2025,2026,56.233333333333576
University of Jyväskylä,linear,2025,2027,59.66030303030311
University of Jyväskylä,linear,2025,2028,63.08727272727265
University of Kaiserslautern,linear,2025,2026,45.00333333333401
University of Kaiserslautern,linear,2025,2027,47.13939393939381
University of Kaiserslautern,linear,2025,2028,49.27545454545452
University of Kansas,linear,2025,2026,50.016666666666424
University of Kansas,linear,2025,2027,51.25666666666666
University of Kansas,linear,2025,2028,52.49666666666644
University of Kent,linear,2025,2026,57.6866666666665
University of Kent,linear,2025,2027,60.77333333333354
University of Kent,linear,2025,2028,63.85999999999967
University of Kiel,naive,2025,2026,52.35
University of Kiel,naive,2025,2027,52.35
University of Kiel,naive,2025,2028,52.35
University of Konstanz,naive,2025,2026,54.7
University of Konstanz,naive,2025,2027,54.7
University of Konstanz,naive,2025,2028,54.7
University of KwaZulu-Natal,naive,2025,2026,44.599999999999994
University of KwaZulu-Natal,naive,2025,2027,44.599999999999994
University of KwaZulu-Natal,naive,2025,2028,44.599999999999994
University of La Frontera,naive,2025,2026,17.8
University of La Frontera,naive,2025,2027,17.8
University of La Frontera,naive,2025,2028,17.8
University of La Laguna,naive,2025,2026,32.55
University of La Laguna,naive,2025,2027,32.55
University of La Laguna,naive,2025,2028,32.55
University of Lancashire,linear,2025,2026,38.34333333333416
University of Lancashire,linear,2025,2027,40.81121212121252
University of Lancashire,linear,2025,2028,43.27909090909179
University of Latvia,naive,2025,2026,32.55
University of Latvia,naive,2025,2027,32.55
University of Latvia,naive,2025,2028,32.55
University of Lausanne,linear,2025,2026,60.787619047619046
University of Lausanne,linear,2025,2027,61.496904761904716
University of Lausanne,linear,2025,2028,62.206190476190386
University of Leeds,linear,2025,2026,64.10285714285737
University of Leeds,linear,2025,2027,65.12321428571477
University of Leeds,linear,2025,2028,66.1435714285717
University of Leicester,naive,2025,2026,59.2
University of Leicester,naive,2025,2027,59.2
University of Leicester,naive,2025,2028,59.2
University of Lille,linear,2025,2026,40.67916666666679
University of Lille,linear,2025,2027,41.325000000000045
University of Lille,linear,2025,2028,41.9708333333333
University of Limerick,linear,2025,2026,51.67000000000007
University of Limerick,linear,2025,2027,54.94636363636346
University of Limerick,linear,2025,2028,58.22272727272684
University of Lincoln,linear,2025,2026,52.683333333333394
University of Lincoln,linear,2025,2027,56.51939393939392
University of Lincoln,linear,2025,2028,60.35545454545445
University of Lisbon,linear,2025,2026,54.183333333333394
University of Lisbon,linear,2025,2027,57.615757575757925
University of Lisbon,linear,2025,2028,61.04818181818155
University of Liverpool,linear,2025,2026,61.400952380952276
University of Liverpool,linear,2025,2027,62.41523809523778
University of Liverpool,linear,2025,2028,63.429523809523744
University of Liège,linear,2025,2026,60.960000000000036
University of Liège,linear,2025,2027,64.42818181818166
University of Liège,linear,2025,2028,67.89636363636419
University of Ljubljana,linear,2025,2026,41.51000000000022
University of Ljubljana,linear,2025,2027,44.13636363636397
University of Ljubljana,linear,2025,2028,46.762727272726806
University of Lodz,naive,2025,2026,17.8
University of Lodz,naive,2025,2027,17.8
University of Lodz,naive,2025,2028,17.8
University of Luxembourg,linear,2025,2026,55.88999999999987
University of Luxembourg,linear,2025,2027,56.4636363636364
University of Luxembourg,linear,2025,2028,57.03727272727269
University of Macau,linear,2025,2026,69.36333333333278
University of Macau,linear,2025,2027,73.99212121212076
University of Macau,linear,2025,2028,78.62090909090875
University of Manchester,linear,2025,2026,75.74761904761908
University of Manchester,linear,2025,2027,76.61940476190489
University of Manchester,linear,2025,2028,77.49119047619047
University of Manitoba,linear,2025,2026,59.04999999999927
University of Manitoba,linear,2025,2027,62.6872727272721
University of Manitoba,linear,2025,2028,66.32454545454493
University of Mannheim,naive,2025,2026,58.7
University of Mannheim,naive,2025,2027,58.7
University of Mannheim,naive,2025,2028,58.7
University of Marburg,naive,2025,2026,47.6
University of Marburg,naive,2025,2027,47.6
University of Marburg,naive,2025,2028,47.6
University of Maribor,naive,2025,2026,27.9
University of Maribor,naive,2025,2027,27.9
University of Maribor,naive,2025,2028,27.9
"University of Maryland, Baltimore County",linear,2025,2026,45.54333333333307
"University of Maryland, Baltimore County",linear,2025,2027,47.925757575756506
"University of Maryland, Baltimore County",linear,2025,2028,50.308181818180856
"University of Maryland, College Park",naive,2025,2026,65.4
"University of Maryland, College Park",naive,2025,2027,65.4
"University of Maryland, College Park",naive,2025,2028,65.4
University of Massachusetts,linear,2025,2026,56.60047619047619
University of Massachusetts,linear,2025,2027,56.58636904761905
University of Massachusetts,linear,2025,2028,56.57226190476191
University of Melbourne,naive,2025,2026,78.4
University of Melbourne,naive,2025,2027,78.4
University of Melbourne,naive,2025,2028,78.4
University of Miami,linear,2025,2026,57.730769230769056
University of Miami,linear,2025,2027,58.58582417582397
University of Miami,linear,2025,2028,59.44087912087912
University of Michigan-Ann Arbor,naive,2025,2026,87.7
University of Michigan-Ann Arbor,naive,2025,2027,87.7
University of Michigan-Ann Arbor,naive,2025,2028,87.7
University of Milan,linear,2025,2026,60.26000000000022
University of Milan,linear,2025,2027,63.60909090909172
University of Milan,linear,2025,2028,66.95818181818231
University of Milan-Bicocca,linear,2025,2026,59.86666666666679
University of Milan-Bicocca,linear,2025,2027,63.54878787878715
University of Milan-Bicocca,linear,2025,2028,67.23090909090843
University of Minho,linear,2025,2026,43.86999999999989
University of Minho,linear,2025,2027,46.63454545454533
University of Minho,linear,2025,2028,49.39909090909077
University of Minnesota,naive,2025,2026,67.8
University of Minnesota,naive,2025,2027,67.8
University of Minnesota,naive,2025,2028,67.8
University of Modena and Reggio Emilia,linear,2025,2026,54.75
University of Modena and Reggio Emilia,linear,2025,2027,57.881818181817835
University of Modena and Reggio Emilia,linear,2025,2028,61.01363636363567
University of Monastir,linear,2025,2026,27.663888888889232
University of Monastir,linear,2025,2027,29.522222222222354
University of Monastir,linear,2025,2028,31.38055555555593
University of Murcia,linear,2025,2026,36.006666666666206
University of Murcia,linear,2025,2027,38.306969696968736
University of Murcia,linear,2025,2028,40.607272727272175
University of Münster,linear,2025,2026,57.57666666666671
University of Münster,linear,2025,2027,57.98424242424255
University of Münster,linear,2025,2028,58.39181818181828
University of Nairobi,linear,2025,2026,36.363333333333685
University of Nairobi,linear,2025,2027,38.901212121211756
University of Nairobi,linear,2025,2028,41.43909090909074
University of Naples Federico II,linear,2025,2026,58.78333333333376
University of Naples Federico II,linear,2025,2027,62.35575757575771
University of Naples Federico II,linear,2025,2028,65.92818181818257
University of Navarra,linear,2025,2026,63.683333333332484
University of Navarra,linear,2025,2027,67.31121212121161
University of Navarra,linear,2025,2028,70.93909090908983
University of Nebraska Medical Center,linear,2025,2026,52.900000000000546
University of Nebraska Medical Center,linear,2025,2027,56.0990909090915
University of Nebraska Medical Center,linear,2025,2028,59.29818181818246
University of Nebraska-Lincoln,linear,2025,2026,54.60333333333256
University of Nebraska-Lincoln,linear,2025,2027,57.4130303030297
University of Nebraska-Lincoln,linear,2025,2028,60.22272727272684
University of Neuchâtel,linear,2025,2026,52.25333333333401
University of Neuchâtel,linear,2025,2027,55.32121212121274
University of Neuchâtel,linear,2025,2028,58.389090909091465
University of Newcastle,linear,2025,2026,64.92000000000007
University of Newcastle,linear,2025,2027,68.5600000000004
University of Newcastle,linear,2025,2028,72.19999999999982
University of North Carolina at Chapel Hill,naive,2025,2026,71.6
University of North Carolina at Chapel Hill,naive,2025,2027,71.6
University of North Carolina at Chapel Hill,naive,2025,2028,71.6
University of Notre Dame,naive,2025,2026,58.9
University of Notre Dame,naive,2025,2027,58.9
University of Notre Dame,naive,2025,2028,58.9
University of Nottingham,linear,2025,2026,63.61428571428587
