university,origin_year,horizon,model,mae,rmse,n_points,step
University of Bern,2020,3,linear,2.4100000000001245,2.4100000000001245,1,3
University of Bern,2021,3,naive,1.0,1.0,1,1
University of Bern,2021,3,linear,1.6400000000001427,1.6400000000001427,1,1
University of Bern,2021,3,prophet,0.22776894638686684,0.22776894638686684,1,1
University of Bern,2021,3,naive,2.5,2.5,1,2
University of Bern,2021,3,linear,1.5690909090911163,1.5690909090911163,1,2
University of Bern,2021,3,prophet,1.2818350719343101,1.2818350719343101,1,2
University of Bern,2021,3,naive,4.200000000000003,4.200000000000003,1,3
University of Bern,2021,3,linear,1.2981818181816323,1.2981818181816323,1,3
University of Bern,2022,3,naive,1.5,1.5,1,1
University of Bern,2022,3,linear,0.9727272727271128,0.9727272727271128,1,1
University of Bern,2022,3,prophet,0.41785259684641574,0.41785259684641574,1,1
University of Bern,2022,3,naive,3.200000000000003,3.200000000000003,1,2
University of Bern,2022,3,linear,0.6272727272726968,0.6272727272726968,1,2
University of Bern,2022,3,prophet,1.4718369197371928,1.4718369197371928,1,2
University of Bern,2022,3,naive,3.5999999999999943,3.5999999999999943,1,3
University of Bern,2022,3,linear,1.5818181818182921,1.5818181818182921,1,3
University of Birmingham,2016,3,naive,1.3999999999999986,1.3999999999999986,1,1
University of Birmingham,2016,3,linear,3.9800000000001106,3.9800000000001106,1,1
University of Birmingham,2016,3,prophet,5.468090153997807,5.468090153997807,1,1
University of Birmingham,2016,3,naive,0.5999999999999943,0.5999999999999943,1,2
University of Birmingham,2016,3,linear,2.331428571428475,2.331428571428475,1,2
University of Birmingham,2016,3,prophet,10.081677037349408,10.081677037349408,1,2
University of Birmingham,2016,3,naive,3.5,3.5,1,3
University of Birmingham,2016,3,linear,4.382857142857077,4.382857142857077,1,3
University of Birmingham,2017,3,naive,0.8000000000000043,0.8000000000000043,1,1
University of Birmingham,2017,3,linear,0.05714285714275036,0.05714285714275036,1,1
University of Birmingham,2017,3,prophet,8.768170102189785,8.768170102189785,1,1
University of Birmingham,2017,3,naive,2.1000000000000014,2.1000000000000014,1,2
University of Birmingham,2017,3,linear,1.682142857142665,1.682142857142665,1,2
University of Birmingham,2017,3,prophet,9.50311611678832,9.50311611678832,1,2
University of Birmingham,2017,3,naive,3.299999999999997,3.299999999999997,1,3
University of Birmingham,2017,3,linear,1.6071428571425699,1.6071428571425699,1,3
University of Birmingham,2018,3,naive,2.9000000000000057,2.9000000000000057,1,1
University of Birmingham,2018,3,linear,1.6535714285716523,1.6535714285716523,1,1
University of Birmingham,2018,3,prophet,1.8369302801720906,1.8369302801720906,1,1
University of Birmingham,2018,3,naive,4.100000000000001,4.100000000000001,1,2
University of Birmingham,2018,3,linear,1.5738095238097216,1.5738095238097216,1,2
University of Birmingham,2018,3,prophet,2.6980581944466238,2.6980581944466238,1,2
University of Birmingham,2018,3,naive,4.5,4.5,1,3
University of Birmingham,2018,3,linear,0.6940476190477938,0.6940476190477938,1,3
University of Birmingham,2019,3,naive,1.1999999999999957,1.1999999999999957,1,1
University of Birmingham,2019,3,linear,0.8388888888888673,0.8388888888888673,1,1
University of Birmingham,2019,3,prophet,0.2400630651075204,0.2400630651075204,1,1
University of Birmingham,2019,3,naive,1.5999999999999943,1.5999999999999943,1,2
University of Birmingham,2019,3,linear,0.15111111111100684,0.15111111111100684,1,2
University of Birmingham,2019,3,prophet,0.8692130215281395,0.8692130215281395,1,2
University of Birmingham,2019,3,naive,1.7999999999999972,1.7999999999999972,1,3
University of Birmingham,2019,3,linear,1.3411111111113314,1.3411111111113314,1,3
University of Birmingham,2020,3,naive,0.3999999999999986,0.3999999999999986,1,1
University of Birmingham,2020,3,linear,0.4866666666664088,0.4866666666664088,1,1
University of Birmingham,2020,3,prophet,3.927672131548519,3.927672131548519,1,1
University of Birmingham,2020,3,naive,0.6000000000000014,0.6000000000000014,1,2
University of Birmingham,2020,3,linear,1.7224242424240401,1.7224242424240401,1,2
University of Birmingham,2020,3,prophet,5.755862145999387,5.755862145999387,1,2
University of Birmingham,2020,3,naive,1.7000000000000028,1.7000000000000028,1,3
University of Birmingham,2020,3,linear,2.058181818181673,2.058181818181673,1,3
University of Birmingham,2021,3,naive,0.20000000000000284,0.20000000000000284,1,1
University of Birmingham,2021,3,linear,1.5454545454545041,1.5454545454545041,1,1
University of Birmingham,2021,3,prophet,3.195602982124285,3.195602982124285,1,1
University of Birmingham,2021,3,naive,1.3000000000000043,1.3000000000000043,1,2
University of Birmingham,2021,3,linear,1.8590909090911723,1.8590909090911723,1,2
University of Birmingham,2021,3,prophet,3.523044632411704,3.523044632411704,1,2
University of Birmingham,2021,3,naive,5.299999999999997,5.299999999999997,1,3
University of Birmingham,2021,3,linear,0.7272727272726058,0.7272727272726058,1,3
University of Birmingham,2022,3,naive,1.1000000000000014,1.1000000000000014,1,1
University of Birmingham,2022,3,linear,1.3439393939396709,1.3439393939396709,1,1
University of Birmingham,2022,3,prophet,0.2958792755101882,0.2958792755101882,1,1
University of Birmingham,2022,3,naive,5.099999999999994,5.099999999999994,1,2
University of Birmingham,2022,3,linear,1.3018648018642978,1.3018648018642978,1,2
University of Birmingham,2022,3,prophet,3.116673918367354,3.116673918367354,1,2
University of Birmingham,2022,3,naive,5.599999999999994,5.599999999999994,1,3
University of Birmingham,2022,3,linear,0.44766899766872825,0.44766899766872825,1,3
University of Bonn,2016,3,naive,0.09999999999999432,0.09999999999999432,1,1
University of Bonn,2016,3,linear,5.035135135135263,5.035135135135263,1,1
University of Bonn,2016,3,prophet,25.499877108477506,25.499877108477506,1,1
University of Bonn,2016,3,naive,1.7000000000000028,1.7000000000000028,1,2
University of Bonn,2016,3,linear,5.5648648648648305,5.5648648648648305,1,2
University of Bonn,2016,3,prophet,36.399834603658235,36.399834603658235,1,2
University of Bonn,2016,3,naive,1.5,1.5,1,3
University of Bonn,2016,3,linear,4.094594594594852,4.094594594594852,1,3
University of Bonn,2017,3,naive,1.7999999999999972,1.7999999999999972,1,1
University of Bonn,2017,3,linear,2.615714285714148,2.615714285714148,1,1
University of Bonn,2017,3,prophet,11.26062464323023,11.26062464323023,1,1
University of Bonn,2017,3,naive,1.5999999999999943,1.5999999999999943,1,2
University of Bonn,2017,3,linear,0.569999999999979,0.569999999999979,1,2
University of Bonn,2017,3,prophet,17.204905451384164,17.204905451384164,1,2
University of Bonn,2017,3,naive,2.8999999999999986,2.8999999999999986,1,3
University of Bonn,2017,3,linear,0.024285714285362303,0.024285714285362303,1,3
University of Bonn,2018,3,naive,0.20000000000000284,0.20000000000000284,1,1
University of Bonn,2018,3,linear,0.7807377049177404,0.7807377049177404,1,1
University of Bonn,2018,3,prophet,1.654261445991395,1.654261445991395,1,1
University of Bonn,2018,3,naive,1.1000000000000014,1.1000000000000014,1,2
University of Bonn,2018,3,linear,1.5622950819664752,1.5622950819664752,1,2
University of Bonn,2018,3,prophet,1.2353510736409774,1.2353510736409774,1,2
University of Bonn,2018,3,naive,0.3999999999999986,0.3999999999999986,1,3
University of Bonn,2018,3,linear,4.3438524590161265,4.3438524590161265,1,3
University of Bonn,2019,3,naive,1.3000000000000043,1.3000000000000043,1,1
University of Bonn,2019,3,linear,1.202255639097892,1.202255639097892,1,1
University of Bonn,2019,3,prophet,0.5465307558521459,0.5465307558521459,1,1
University of Bonn,2019,3,naive,0.6000000000000014,0.6000000000000014,1,2
University of Bonn,2019,3,linear,3.9270676691731765,3.9270676691731765,1,2
University of Bonn,2019,3,prophet,2.012583412251878,2.012583412251878,1,2
University of Bonn,2019,3,naive,0.8000000000000043,0.8000000000000043,1,3
University of Bonn,2019,3,linear,5.751879699248001,5.751879699248001,1,3
University of Bonn,2020,3,naive,0.7000000000000028,0.7000000000000028,1,1
University of Bonn,2020,3,linear,3.4267741935483187,3.4267741935483187,1,1
University of Bonn,2020,3,prophet,1.597667583571635,1.597667583571635,1,1
University of Bonn,2020,3,naive,0.5,0.5,1,2
University of Bonn,2020,3,linear,5.179838709677277,5.179838709677277,1,2
University of Bonn,2020,3,prophet,1.966320571706703,1.966320571706703,1,2
University of Bonn,2020,3,naive,2.999999999999993,2.999999999999993,1,3
University of Bonn,2020,3,linear,3.6329032258062455,3.6329032258062455,1,3
University of Bonn,2021,3,naive,0.20000000000000284,0.20000000000000284,1,1
University of Bonn,2021,3,linear,3.881818181817742,3.881818181817742,1,1
University of Bonn,2021,3,prophet,0.6512232679679286,0.6512232679679286,1,1
University of Bonn,2021,3,naive,3.6999999999999957,3.6999999999999957,1,2
University of Bonn,2021,3,linear,2.164285714285512,2.164285714285512,1,2
University of Bonn,2021,3,prophet,2.580884790583461,2.580884790583461,1,2
University of Bonn,2021,3,naive,6.899999999999999,6.899999999999999,1,3
University of Bonn,2021,3,linear,0.7467532467528173,0.7467532467528173,1,3
University of Bonn,2022,3,naive,3.499999999999993,3.499999999999993,1,1
University of Bonn,2022,3,linear,0.815864661654274,0.815864661654274,1,1
University of Bonn,2022,3,prophet,3.0140995255748706,3.0140995255748706,1,1
University of Bonn,2022,3,naive,6.699999999999996,6.699999999999996,1,2
University of Bonn,2022,3,linear,0.7651127819547554,0.7651127819547554,1,2
University of Bonn,2022,3,prophet,6.039051851149779,6.039051851149779,1,2
University of Bonn,2022,3,naive,6.499999999999993,6.499999999999993,1,3
University of Bonn,2022,3,linear,1.053909774436221,1.053909774436221,1,3
University of Bristol,2016,3,naive,0.10000000000000853,0.10000000000000853,1,1
University of Bristol,2016,3,linear,3.453333333333319,3.453333333333319,1,1
University of Bristol,2016,3,prophet,7.299730393001084,7.299730393001084,1,1
University of Bristol,2016,3,naive,0.5,0.5,1,2
University of Bristol,2016,3,linear,3.7876190476190317,3.7876190476190317,1,2
University of Bristol,2016,3,prophet,10.847444246122663,10.847444246122663,1,2
University of Bristol,2016,3,naive,0.0,0.0,1,3
University of Bristol,2016,3,linear,3.221904761904753,3.221904761904753,1,3
University of Bristol,2017,3,naive,0.3999999999999915,0.3999999999999915,1,1
University of Bristol,2017,3,linear,1.814285714285731,1.814285714285731,1,1
University of Bristol,2017,3,prophet,6.223689498033124,6.223689498033124,1,1
University of Bristol,2017,3,naive,0.10000000000000853,0.10000000000000853,1,2
University of Bristol,2017,3,linear,0.8785714285715329,0.8785714285715329,1,2
University of Bristol,2017,3,prophet,9.574473019986655,9.574473019986655,1,2
University of Bristol,2017,3,naive,1.2000000000000028,1.2000000000000028,1,3
University of Bristol,2017,3,linear,0.6571428571427731,0.6571428571427731,1,3
University of Bristol,2018,3,naive,0.5,0.5,1,1
University of Bristol,2018,3,linear,0.028571428571424917,0.028571428571424917,1,1
University of Bristol,2018,3,prophet,0.9499071501290643,0.9499071501290643,1,1
University of Bristol,2018,3,naive,1.5999999999999943,1.5999999999999943,1,2
University of Bristol,2018,3,linear,1.7154761904760534,1.7154761904760534,1,2
University of Bristol,2018,3,prophet,2.3008034394055557,2.3008034394055557,1,2
University of Bristol,2018,3,naive,1.7999999999999972,1.7999999999999972,1,3
University of Bristol,2018,3,linear,2.5023809523809177,2.5023809523809177,1,3
University of Bristol,2019,3,naive,1.0999999999999943,1.0999999999999943,1,1
University of Bristol,2019,3,linear,1.7027777777778255,1.7027777777778255,1,1
University of Bristol,2019,3,prophet,1.1554795577823427,1.1554795577823427,1,1
University of Bristol,2019,3,naive,1.2999999999999972,1.2999999999999972,1,2
University of Bristol,2019,3,linear,2.4877777777778647,2.4877777777778647,1,2
University of Bristol,2019,3,prophet,1.3073240210267016,1.3073240210267016,1,2
University of Bristol,2019,3,naive,1.1999999999999957,1.1999999999999957,1,3
University of Bristol,2019,3,linear,2.9727777777778996,2.9727777777778996,1,3
University of Bristol,2020,3,naive,0.20000000000000284,0.20000000000000284,1,1
University of Bristol,2020,3,linear,1.8066666666667288,1.8066666666667288,1,1
University of Bristol,2020,3,prophet,1.2936104008274967,1.2936104008274967,1,1
University of Bristol,2020,3,naive,0.10000000000000142,0.10000000000000142,1,2
University of Bristol,2020,3,linear,2.1987878787879467,2.1987878787879467,1,2
University of Bristol,2020,3,prophet,2.1911123792881,2.1911123792881,1,2
University of Bristol,2020,3,naive,3.299999999999997,3.299999999999997,1,3
University of Bristol,2020,3,linear,0.7090909090909463,0.7090909090909463,1,3
University of Bristol,2021,3,naive,0.10000000000000142,0.10000000000000142,1,1
University of Bristol,2021,3,linear,1.541818181818165,1.541818181818165,1,1
University of Bristol,2021,3,prophet,1.5381856638598563,1.5381856638598563,1,1
University of Bristol,2021,3,naive,3.5,3.5,1,2
University of Bristol,2021,3,linear,1.4481818181818653,1.4481818181818653,1,2
University of Bristol,2021,3,prophet,5.584456977957863,5.584456977957863,1,2
University of Bristol,2021,3,naive,6.799999999999997,6.799999999999997,1,3
University of Bristol,2021,3,linear,4.338181818181894,4.338181818181894,1,3
University of Bristol,2022,3,naive,3.3999999999999986,3.3999999999999986,1,1
University of Bristol,2022,3,linear,1.9621212121212466,1.9621212121212466,1,1
University of Bristol,2022,3,prophet,4.453655777819797,4.453655777819797,1,1
University of Bristol,2022,3,naive,6.699999999999996,6.699999999999996,1,2
University of Bristol,2022,3,linear,4.9114219114218685,4.9114219114218685,1,2
University of Bristol,2022,3,prophet,8.143104168103513,8.143104168103513,1,2
University of Bristol,2022,3,naive,6.899999999999999,6.899999999999999,1,3
University of Bristol,2022,3,linear,4.76072261072261,4.76072261072261,1,3
University of British Columbia,2016,3,naive,0.6000000000000085,0.6000000000000085,1,1
University of British Columbia,2016,3,linear,3.0800000000000693,3.0800000000000693,1,1
University of British Columbia,2016,3,prophet,3.3967271835706327,3.3967271835706327,1,1
University of British Columbia,2016,3,naive,0.9000000000000057,0.9000000000000057,1,2
University of British Columbia,2016,3,linear,3.831428571428617,3.831428571428617,1,2
University of British Columbia,2016,3,prophet,5.312837116757933,5.312837116757933,1,2
University of British Columbia,2016,3,naive,0.7000000000000028,0.7000000000000028,1,3
University of British Columbia,2016,3,linear,4.082857142857279,4.082857142857279,1,3
University of British Columbia,2017,3,naive,0.29999999999999716,0.29999999999999716,1,1
University of British Columbia,2017,3,linear,2.0714285714285126,2.0714285714285126,1,1
University of British Columbia,2017,3,prophet,4.223985302737233,4.223985302737233,1,1
University of British Columbia,2017,3,naive,0.09999999999999432,0.09999999999999432,1,2
University of British Columbia,2017,3,linear,1.9928571428570763,1.9928571428570763,1,2
University of British Columbia,2017,3,prophet,6.45484168937044,6.45484168937044,1,2
University of British Columbia,2017,3,naive,0.3999999999999915,0.3999999999999915,1,3
University of British Columbia,2017,3,linear,2.4142857142856684,2.4142857142856684,1,3
University of British Columbia,2018,3,naive,0.20000000000000284,0.20000000000000284,1,1
University of British Columbia,2018,3,linear,0.9571428571428555,0.9571428571428555,1,1
University of British Columbia,2018,3,prophet,1.1488716589753665,1.1488716589753665,1,1
University of British Columbia,2018,3,naive,0.09999999999999432,0.09999999999999432,1,2
University of British Columbia,2018,3,linear,1.2059523809523824,1.2059523809523824,1,2
University of British Columbia,2018,3,prophet,1.300065408838492,1.300065408838492,1,2
University of British Columbia,2018,3,naive,0.20000000000000284,0.20000000000000284,1,3
University of British Columbia,2018,3,linear,1.2547619047619065,1.2547619047619065,1,3
University of British Columbia,2019,3,naive,0.29999999999999716,0.29999999999999716,1,1
University of British Columbia,2019,3,linear,0.780555555555523,0.780555555555523,1,1
University of British Columbia,2019,3,prophet,0.11513332689936817,0.11513332689936817,1,1
University of British Columbia,2019,3,naive,0.4000000000000057,0.4000000000000057,1,2
University of British Columbia,2019,3,linear,0.7655555555555509,0.7655555555555509,1,2
University of British Columbia,2019,3,prophet,0.16464602474330547,0.16464602474330547,1,2
University of British Columbia,2019,3,naive,0.20000000000000284,0.20000000000000284,1,3
University of British Columbia,2019,3,linear,0.05055555555553326,0.05055555555553326,1,3
University of British Columbia,2020,3,naive,0.10000000000000853,0.10000000000000853,1,1
University of British Columbia,2020,3,linear,0.45333333333334735,0.45333333333334735,1,1
University of British Columbia,2020,3,prophet,0.08181763364771655,0.08181763364771655,1,1
University of British Columbia,2020,3,naive,0.5,0.5,1,2
University of British Columbia,2020,3,linear,0.3042424242423891,0.3042424242423891,1,2
University of British Columbia,2020,3,prophet,0.568671467173715,0.568671467173715,1,2
University of British Columbia,2020,3,naive,0.5999999999999943,0.5999999999999943,1,3
University of British Columbia,2020,3,linear,0.5618181818181682,0.5618181818181682,1,3
University of British Columbia,2021,3,naive,0.6000000000000085,0.6000000000000085,1,1
University of British Columbia,2021,3,linear,0.46909090909089457,0.46909090909089457,1,1
University of British Columbia,2021,3,prophet,0.7404903636189601,0.7404903636189601,1,1
University of British Columbia,2021,3,naive,0.7000000000000028,0.7000000000000028,1,2
University of British Columbia,2021,3,linear,0.7472727272727155,0.7472727272727155,1,2
University of British Columbia,2021,3,prophet,0.930654594032319,0.930654594032319,1,2
University of British Columbia,2021,3,naive,1.5999999999999943,1.5999999999999943,1,3
University of British Columbia,2021,3,linear,1.3745454545455118,1.3745454545455118,1,3
University of British Columbia,2022,3,naive,0.09999999999999432,0.09999999999999432,1,1
University of British Columbia,2022,3,linear,0.5909090909091077,0.5909090909091077,1,1
University of British Columbia,2022,3,prophet,0.2538673718890152,0.2538673718890152,1,1
University of British Columbia,2022,3,naive,2.200000000000003,2.200000000000003,1,2
University of British Columbia,2022,3,linear,1.5489510489510394,1.5489510489510394,1,2
University of British Columbia,2022,3,prophet,2.0951684680781426,2.0951684680781426,1,2
University of British Columbia,2022,3,naive,2.0,2.0,1,3
University of British Columbia,2022,3,linear,1.1888111888111865,1.1888111888111865,1,3
"University of California, Berkeley",2016,3,naive,1.7000000000000028,1.7000000000000028,1,1
"University of California, Berkeley",2016,3,linear,1.360000000000042,1.360000000000042,1,1
"University of California, Berkeley",2016,3,prophet,3.9482570798466696,3.9482570798466696,1,1
"University of California, Berkeley",2016,3,naive,2.9000000000000057,2.9000000000000057,1,2
"University of California, Berkeley",2016,3,linear,2.6371428571428197,2.6371428571428197,1,2
"University of California, Berkeley",2016,3,prophet,0.6421283033132568,0.6421283033132568,1,2
"University of California, Berkeley",2016,3,naive,0.5,0.5,1,3
"University of California, Berkeley",2016,3,linear,1.3657142857143327,1.3657142857143327,1,3
"University of California, Berkeley",2017,3,naive,4.6000000000000085,4.6000000000000085,1,1
"University of California, Berkeley",2017,3,linear,3.4142857142856684,3.4142857142856684,1,1
"University of California, Berkeley",2017,3,prophet,3.140799796681108,3.140799796681108,1,1
"University of California, Berkeley",2017,3,naive,1.2000000000000028,1.2000000000000028,1,2
"University of California, Berkeley",2017,3,linear,0.44285714285724964,0.44285714285724964,1,2
"University of California, Berkeley",2017,3,prophet,0.6349325965465482,0.6349325965465482,1,2
"University of California, Berkeley",2017,3,naive,0.6000000000000085,0.6000000000000085,1,3
"University of California, Berkeley",2017,3,linear,1.5000000000000426,1.5000000000000426,1,3
"University of California, Berkeley",2018,3,naive,3.4000000000000057,3.4000000000000057,1,1
"University of California, Berkeley",2018,3,linear,2.1500000000000483,2.1500000000000483,1,1
"University of California, Berkeley",2018,3,prophet,5.039945342251059,5.039945342251059,1,1
"University of California, Berkeley",2018,3,naive,4.0,4.0,1,2
"University of California, Berkeley",2018,3,linear,3.491666666666603,3.491666666666603,1,2
"University of California, Berkeley",2018,3,prophet,7.025147997098415,7.025147997098415,1,2
"University of California, Berkeley",2018,3,naive,7.900000000000006,7.900000000000006,1,3
"University of California, Berkeley",2018,3,linear,8.13333333333317,8.13333333333317,1,3
"University of California, Berkeley",2019,3,naive,0.5999999999999943,0.5999999999999943,1,1
"University of California, Berkeley",2019,3,linear,2.536111111111083,2.536111111111083,1,1
"University of California, Berkeley",2019,3,prophet,2.9005818081010517,2.9005818081010517,1,1
"University of California, Berkeley",2019,3,naive,4.5,4.5,1,2
"University of California, Berkeley",2019,3,linear,7.034444444444446,7.034444444444446,1,2
"University of California, Berkeley",2019,3,prophet,7.298757037448851,7.298757037448851,1,2
"University of California, Berkeley",2019,3,naive,4.5,4.5,1,3
"University of California, Berkeley",2019,3,linear,7.632777777777804,7.632777777777804,1,3
"University of California, Berkeley",2020,3,naive,3.9000000000000057,3.9000000000000057,1,1
"University of California, Berkeley",2020,3,linear,6.019999999999939,6.019999999999939,1,1
"University of California, Berkeley",2020,3,prophet,0.4627126589713555,0.4627126589713555,1,1
"University of California, Berkeley",2020,3,naive,3.9000000000000057,3.9000000000000057,1,2
"University of California, Berkeley",2020,3,linear,6.479999999999862,6.479999999999862,1,2
"University of California, Berkeley",2020,3,prophet,2.4220221638029926,2.4220221638029926,1,2
"University of California, Berkeley",2020,3,naive,3.799999999999997,3.799999999999997,1,3
"University of California, Berkeley",2020,3,linear,6.83999999999989,6.83999999999989,1,3
"University of California, Berkeley",2021,3,naive,0.0,0.0,1,1
"University of California, Berkeley",2021,3,linear,4.290909090909125,4.290909090909125,1,1
"University of California, Berkeley",2021,3,prophet,4.330314482111248,4.330314482111248,1,1
"University of California, Berkeley",2021,3,naive,0.10000000000000853,0.10000000000000853,1,2
"University of California, Berkeley",2021,3,linear,4.377272727272754,4.377272727272754,1,2
"University of California, Berkeley",2021,3,prophet,6.826605226886144,6.826605226886144,1,2
"University of California, Berkeley",2021,3,naive,2.3999999999999915,2.3999999999999915,1,3
"University of California, Berkeley",2021,3,linear,7.063636363636391,7.063636363636391,1,3
"University of California, Berkeley",2022,3,naive,0.10000000000000853,0.10000000000000853,1,1
"University of California, Berkeley",2022,3,linear,2.9469696969696884,2.9469696969696884,1,1
"University of California, Berkeley",2022,3,prophet,4.216199969014227,4.216199969014227,1,1
"University of California, Berkeley",2022,3,naive,2.3999999999999915,2.3999999999999915,1,2
"University of California, Berkeley",2022,3,linear,5.468298368298363,5.468298368298363,1,2
"University of California, Berkeley",2022,3,prophet,3.5061653092694485,3.5061653092694485,1,2
"University of California, Berkeley",2022,3,naive,2.299999999999997,2.299999999999997,1,3
"University of California, Berkeley",2022,3,linear,5.389627039627044,5.389627039627044,1,3
"University of California, Davis",2016,3,naive,0.5999999999999943,0.5999999999999943,1,1
"University of California, Davis",2016,3,linear,2.8600000000000136,2.8600000000000136,1,1
"University of California, Davis",2016,3,prophet,6.543380338663752,6.543380338663752,1,1
"University of California, Davis",2016,3,naive,1.5,1.5,1,2
"University of California, Davis",2016,3,linear,1.991428571428571,1.991428571428571,1,2
"University of California, Davis",2016,3,prophet,11.060348198466585,11.060348198466585,1,2
"University of California, Davis",2016,3,naive,2.5,2.5,1,3
"University of California, Davis",2016,3,linear,1.0228571428571627,1.0228571428571627,1,3
"University of California, Davis",2017,3,naive,0.9000000000000057,0.9000000000000057,1,1
"University of California, Davis",2017,3,linear,0.3571428571428328,0.3571428571428328,1,1
"University of California, Davis",2017,3,prophet,8.495041048905094,8.495041048905094,1,1
"University of California, Davis",2017,3,naive,1.9000000000000057,1.9000000000000057,1,2
"University of California, Davis",2017,3,linear,0.9178571428571445,0.9178571428571445,1,2
"University of California, Davis",2017,3,prophet,12.705482239142313,12.705482239142313,1,2
"University of California, Davis",2017,3,naive,0.7000000000000028,0.7000000000000028,1,3
"University of California, Davis",2017,3,linear,0.007142857142881098,0.007142857142881098,1,3
"University of California, Davis",2018,3,naive,1.0,1.0,1,1
"University of California, Davis",2018,3,linear,1.0964285714286461,1.0964285714286461,1,1
"University of California, Davis",2018,3,prophet,0.443809443332043,0.443809443332043,1,1
"University of California, Davis",2018,3,naive,0.20000000000000284,0.20000000000000284,1,2
"University of California, Davis",2018,3,linear,0.20119047619054697,0.20119047619054697,1,2
"University of California, Davis",2018,3,prophet,2.3941991899100685,2.3941991899100685,1,2
"University of California, Davis",2018,3,naive,0.5999999999999943,0.5999999999999943,1,3
"University of California, Davis",2018,3,linear,1.3059523809524478,1.3059523809524478,1,3
"University of California, Davis",2019,3,naive,1.2000000000000028,1.2000000000000028,1,1
"University of California, Davis",2019,3,linear,0.28611111111116827,0.28611111111116827,1,1
"University of California, Davis",2019,3,prophet,3.083779394250513,3.083779394250513,1,1
"University of California, Davis",2019,3,naive,0.4000000000000057,0.4000000000000057,1,2
"University of California, Davis",2019,3,linear,0.7455555555555122,0.7455555555555122,1,2
"University of California, Davis",2019,3,prophet,3.233827091649559,3.233827091649559,1,2
"University of California, Davis",2019,3,naive,0.5999999999999943,0.5999999999999943,1,3
"University of California, Davis",2019,3,linear,1.9772222222221956,1.9772222222221956,1,3
"University of California, Davis",2020,3,naive,0.7999999999999972,0.7999999999999972,1,1
"University of California, Davis",2020,3,linear,0.8599999999999852,0.8599999999999852,1,1
"University of California, Davis",2020,3,prophet,0.55459507070276,0.55459507070276,1,1
"University of California, Davis",2020,3,naive,1.7999999999999972,1.7999999999999972,1,2
"University of California, Davis",2020,3,linear,2.107272727272715,2.107272727272715,1,2
"University of California, Davis",2020,3,prophet,1.623804831639788,1.623804831639788,1,2
"University of California, Davis",2020,3,naive,1.2000000000000028,1.2000000000000028,1,3
"University of California, Davis",2020,3,linear,1.7545454545454504,1.7545454545454504,1,3
"University of California, Davis",2021,3,naive,1.0,1.0,1,1
"University of California, Davis",2021,3,linear,1.7945454545454425,1.7945454545454425,1,1
"University of California, Davis",2021,3,prophet,0.9869097425129922,0.9869097425129922,1,1
"University of California, Davis",2021,3,naive,0.4000000000000057,0.4000000000000057,1,2
"University of California, Davis",2021,3,linear,1.4027272727273044,1.4027272727273044,1,2
"University of California, Davis",2021,3,prophet,0.30850755266904173,0.30850755266904173,1,2
"University of California, Davis",2021,3,naive,5.199999999999989,5.199999999999989,1,3
"University of California, Davis",2021,3,linear,3.9890909090908906,3.9890909090908906,1,3
"University of California, Davis",2022,3,naive,0.5999999999999943,0.5999999999999943,1,1
"University of California, Davis",2022,3,linear,0.8045454545454618,0.8045454545454618,1,1
"University of California, Davis",2022,3,prophet,0.6838482050522856,0.6838482050522856,1,1
"University of California, Davis",2022,3,naive,6.199999999999989,6.199999999999989,1,2
"University of California, Davis",2022,3,linear,4.656293706293724,4.656293706293724,1,2
"University of California, Davis",2022,3,prophet,6.551553179128945,6.551553179128945,1,2
"University of California, Davis",2022,3,naive,5.599999999999994,5.599999999999994,1,3
"University of California, Davis",2022,3,linear,3.917132867132864,3.917132867132864,1,3
"University of California, Irvine",2016,3,naive,2.5999999999999943,2.5999999999999943,1,1
"University of California, Irvine",2016,3,linear,6.593333333333064,6.593333333333064,1,1
"University of California, Irvine",2016,3,prophet,1.1502957469879505,1.1502957469879505,1,1
"University of California, Irvine",2016,3,naive,2.8999999999999986,2.8999999999999986,1,2
"University of California, Irvine",2016,3,linear,8.110476190476312,8.110476190476312,1,2
"University of California, Irvine",2016,3,prophet,2.643932132530118,2.643932132530118,1,2
"University of California, Irvine",2016,3,naive,5.0,5.0,1,3
"University of California, Irvine",2016,3,linear,11.427619047619103,11.427619047619103,1,3
"University of California, Irvine",2017,3,naive,0.30000000000000426,0.30000000000000426,1,1
"University of California, Irvine",2017,3,linear,4.342857142857021,4.342857142857021,1,1
"University of California, Irvine",2017,3,prophet,3.4021471385036577,3.4021471385036577,1,1
"University of California, Irvine",2017,3,naive,2.4000000000000057,2.4000000000000057,1,2
"University of California, Irvine",2017,3,linear,6.953571428571379,6.953571428571379,1,2
"University of California, Irvine",2017,3,prophet,3.2607137032390625,3.2607137032390625,1,2
"University of California, Irvine",2017,3,naive,2.0,2.0,1,3
"University of California, Irvine",2017,3,linear,7.064285714285731,7.064285714285731,1,3
"University of California, Irvine",2018,3,naive,2.1000000000000014,2.1000000000000014,1,1
"University of California, Irvine",2018,3,linear,4.782142857142858,4.782142857142858,1,1
"University of California, Irvine",2018,3,prophet,1.212752090731307,1.212752090731307,1,1
"University of California, Irvine",2018,3,naive,1.6999999999999957,1.6999999999999957,1,2
"University of California, Irvine",2018,3,linear,4.530952380952371,4.530952380952371,1,2
